AccelX, AccelY, AccelZ, GyroX, GyroY, GyroZ, MagX, MagY, MagZ
1314,1838,5549,288,614,-657,-88,-98,-196
-633,1215,4469,648,42,-1114,-66,-84,-202
-1148,1032,3671,1152,93,-782,-36,-92,-220
-1618,1536,2494,1391,-16,-555,-7,-135,-233
-1409,2124,1687,1008,-295,-373,17,-192,-234
-626,2880,1301,200,-295,382,20,-251,-209
-53,2988,1334,-1149,-272,197,0,-280,-205
-273,1852,2631,-1993,-653,-279,-16,-238,-232
227,998,3130,-1326,-118,335,-43,-132,-267
10,641,3060,-1477,-220,305,-55,-46,-274
-84,-448,4643,-1683,92,-51,-66,16,-241
-187,-723,4062,-1839,-318,-77,-52,87,-167
369,-1515,4795,-1311,-1124,-792,-18,101,-54
572,-1901,4377,-1114,-740,-583,44,20,23
1076,-2106,4456,-776,157,-33,137,-61,-35
999,-2803,4173,-715,-81,-9,266,-110,-171
,,,,,,,,
926,-2547,3505,-371,26,36,410,-69,-363
-74,1169,3711,54,35,21,-99,-79,-155
330,1322,3785,-26,42,80,-109,-91,-153
477,1574,3641,-166,20,-45,-110,-88,-156
1332,1559,5670,74,-176,-322,-107,-88,-158
334,1698,4717,389,1,-749,-97,-69,-168
0,527,5328,824,-440,-838,-86,-66,-177
-772,1180,3734,1281,535,-392,-85,-79,-214
-793,1706,2731,959,437,-519,-67,-131,-237
-911,2007,2350,682,-374,-579,-39,-188,-236
-624,2801,1747,596,-308,-1,-26,-230,-231
-395,2673,2018,-363,33,61,-30,-258,-225
-470,2456,2334,-599,-330,146,-45,-261,-231
-366,2197,2381,-1098,-383,300,-53,-237,-247
387,1679,3120,-1497,-259,274,-75,-180,-262
-87,864,3616,-1770,151,-97,-88,-101,-275
151,223,4882,-1846,83,172,-84,-24,-247
-39,-388,4447,-1524,-21,-87,-64,61,-198
249,-857,4551,-1291,-267,-93,-30,118,-115
157,-1277,4117,-984,-294,-38,10,113,-35
,,,,,,,,
641,-1724,4031,-1312,213,306,72,52,11
74,265,4204,-61,8,25,-110,2,-137
-330,1041,4497,859,781,-522,-88,16,-141
-159,1023,4543,947,373,-1078,-74,19,-144
-383,-57,5245,56,321,-677,-51,24,-155
-1557,-97,4266,1868,981,-169,-27,32,-183
-1399,973,2742,1812,827,261,17,-12,-209
-1703,1862,1719,916,-104,-19,61,-105,-205
-1160,2447,1879,614,-287,132,75,-169,-190
-702,2783,1691,-285,-77,-53,67,-226,-194
-603,2404,2075,-1215,-326,-297,58,-234,-196
-864,1463,2778,-1336,-300,-140,49,-176,-223
-834,644,3433,-1335,-602,-98,29,-99,-238
-650,547,3793,-1513,-210,-343,10,-22,-233
-789,-31,3732,-1633,-177,-425,4,57,-192
-443,-726,3693,-1849,-255,-322,29,124,-112
-377,-2032,4316,-1646,-339,-297,55,122,25
-580,-2711,4743,-1191,38,38,159,-6,86
-373,-2297,3725,-718,-38,-258,325,-101,-30
-323,-2736,3717,-427,-161,-189,492,-41,-232
,,,,,,,,
-348,-2720,3724,-215,71,-32,617,69,-384
-301,591,3951,-5,-48,5,-77,25,-172
174,803,4769,125,303,-620,-87,38,-173
-121,112,5169,152,161,-546,-81,40,-164
-580,-27,5064,857,33,-594,-61,49,-175
-1107,259,4103,1487,536,-447,-50,35,-210
-1520,1061,2733,1662,580,-345,-23,-25,-247
-1292,1894,2363,1102,-387,-287,9,-113,-240
-963,2601,1110,792,-390,408,17,-190,-237
-258,3145,1450,-646,-265,120,-1,-242,-227
-355,2338,1776,-1390,-493,-105,-23,-244,-235
-160,1070,3301,-1440,-587,279,-47,-167,-267
578,772,3500,-1519,-236,118,-67,-79,-269
-271,-52,4358,-2035,235,-59,-74,17,-241
25,-449,4387,-1619,-195,-28,-62,86,-194
40,-1467,4437,-1709,-33,-96,-44,129,-75
281,-1687,3559,-628,-826,-403,32,82,52
389,-2400,4407,-1029,414,165,144,-62,83
113,-2899,3970,-747,-160,45,285,-182,-40
132,-2443,3780,-314,44,23,446,-170,-270
,,,,,,,,
115,-2748,3759,-187,-50,-41,584,-52,-464
130,359,4147,100,47,18,-139,-23,-96
788,589,4309,-314,311,-284,-135,-13,-96
768,90,5371,-71,228,-423,-132,-11,-95
109,556,5180,521,526,-696,-114,5,-90
-463,29,5352,826,-503,-489,-85,14,-94
-760,375,4130,1695,-107,-505,-61,3,-135
-764,1489,2967,1308,358,-109,-56,-53,-191
-805,1981,2383,985,217,125,-41,-132,-217
-428,2341,2271,383,-139,-3,-24,-189,-209
-230,2516,2380,182,-156,30,-30,-236,-203
-203,2656,2164,-649,-133,-176,-40,-253,-199
-157,1912,2534,-1484,-119,-301,-45,-223,-216
-355,946,3660,-1911,-110,-430,-37,-143,-230
-961,-140,3887,-1618,46,164,-36,-23,-226
-539,-182,4252,-1495,-68,-67,-39,31,-181
-411,-721,3835,-1614,-125,-224,-20,78,-109
40,-1579,3611,-1750,30,-300,13,75,-25
-132,-2108,4111,-1288,276,-245,88,-6,25
30,-2502,4414,-845,-146,-182,245,-86,-48
,,,,,,,,
-314,-2783,4027,-109,148,-13,431,-13,-213
-61,290,4125,36,8,-82,-132,11,-118
1429,969,5695,506,862,-430,-117,3,-113
249,141,5889,826,648,-875,-107,0,-121
-1572,-205,4852,1595,672,-669,-82,2,-131
-1646,571,3263,1859,-19,-502,-30,-26,-168
-1207,1754,2013,1525,504,13,-2,-106,-194
-1264,2331,1078,581,-289,-2,25,-187,-189
-783,2559,1209,-122,-363,151,26,-242,-189
-130,2295,1886,-1389,-495,-202,17,-258,-189
-641,1284,2447,-1860,-264,-181,3,-210,-220
-461,511,3144,-2177,414,-256,-5,-110,-230
-442,-581,3900,-2338,21,-609,0,5,-184
-773,-1602,4639,-2288,-340,-645,14,95,-71
-501,-2630,4788,-1521,-24,-146,71,57,52
-362,-2617,4238,-1134,-266,-253,185,-62,59
-605,-3160,4346,-490,-24,-91,355,-103,-56
-528,-2822,3523,-38,51,32,498,-52,-175
-496,-2647,3116,218,1,66,544,-25,-205
-489,-2616,3144,205,-87,112,541,-37,-191
,,,,,,,,
-309,-2495,3216,160,-156,91,485,-75,-142
355,578,4929,-45,-451,-141,-93,-63,-189
1928,1213,6574,300,107,-847,-99,-57,-195
544,995,5254,656,451,-969,-109,-52,-200
-745,426,3901,1112,-32,-928,-101,-46,-215
-710,661,3226,1217,612,-686,-83,-68,-254
-897,1351,2726,1443,5,-614,-54,-127,-265
-1291,2419,1481,809,-490,-446,-35,-196,-254
-419,2708,1515,-518,-546,8,-39,-236,-246
234,1991,2056,-1941,-723,-97,-60,-233,-253
138,605,3394,-1811,-650,198,-86,-157,-276
717,-1,3598,-2043,-293,374,-119,-26,-281
749,-815,4255,-1718,-76,-24,-115,87,-234
1026,-1599,5279,-1302,-351,-309,-84,163,-123
323,-2009,4150,-1182,-248,-97,-14,163,-13
489,-2076,3300,-1205,-85,-5,93,38,26
737,-2284,4879,-585,-241,-76,232,-61,-128
882,-2801,4944,324,140,-72,322,-8,-374
434,-2433,3776,766,196,25,341,20,-405
257,-2697,4725,1535,304,16,289,-17,-262
,,,,,,,,
194,-1248,3801,2282,418,464,183,-25,-101
315,1926,3587,42,20,29,-139,-176,-214
1213,2339,4637,3,-57,-482,-140,-162,-220
1281,2189,4710,120,38,-627,-142,-163,-221
659,1887,4515,490,68,-975,-132,-158,-227
-539,1812,3886,819,7,-1030,-116,-167,-245
-1361,1788,3019,1169,100,-840,-81,-192,-247
-1749,1903,1680,1265,-875,-962,-61,-238,-240
-720,2746,986,403,-298,396,-54,-300,-219
-44,3233,1164,-766,-122,416,-72,-333,-206
-90,2463,1913,-1322,-286,293,-91,-315,-216
-82,1897,2539,-1435,-124,440,-107,-255,-244
690,1039,3295,-1905,-213,202,-129,-171,-257
453,70,4556,-2093,38,-64,-125,-57,-244
281,-480,4872,-1722,-100,-117,-98,56,-167
224,-913,4226,-1326,-286,-21,-62,100,-91
526,-1896,5923,-1334,771,172,3,69,-10
-82,-1306,3847,-910,-60,-285,126,-25,7
38,-2076,4240,-618,-76,43,256,-63,-61
386,-2142,4208,-175,80,0,396,-9,-198
,,,,,,,,
0,-2394,3972,71,256,-29,482,89,-288
109,1418,3811,-203,-10,-112,-116,-99,-203
1388,1557,4652,-22,-271,-241,-118,-74,-205
1542,1804,4506,41,236,-245,-121,-70,-205
356,1565,4528,115,19,-783,-117,-70,-207
126,1352,4526,319,-358,-886,-102,-58,-220
-380,966,4502,826,92,-780,-95,-58,-241
-1170,1187,3739,1164,381,-473,-86,-78,-262
-1396,1858,2662,1369,194,-258,-66,-129,-262
-871,2472,1662,1036,-427,-57,-38,-216,-247
-526,3084,1266,358,-211,188,-39,-279,-224
121,3252,1660,-588,-187,243,-58,-308,-213
-325,2451,2254,-991,-264,101,-72,-301,-217
-23,2037,2706,-1261,-339,195,-89,-263,-248
202,1319,3231,-1653,-381,186,-101,-182,-270
313,586,3696,-1612,-10,162,-125,-92,-268
276,120,4358,-1507,212,32,-117,12,-239
71,-104,4079,-1104,-354,-160,-91,76,-181
-83,-842,4217,-1232,44,-31,-69,110,-121
-125,-1509,4282,-1349,51,150,-14,97,-43
,,,,,,,,
432,-1695,4275,-972,105,36,64,20,10
32,1347,3924,0,39,-14,-128,-97,-195
1136,1543,4896,62,261,-461,-119,-86,-198
862,1541,4490,189,358,-684,-116,-80,-197
148,1501,4290,29,35,-1184,-97,-74,-207
-569,1125,4316,652,-47,-896,-74,-66,-223
-1254,648,3740,1337,668,-589,-51,-62,-240
-1622,1161,2839,1808,297,-180,-13,-113,-237
-1352,2510,1862,1270,-609,58,18,-202,-210
-378,3282,992,502,-47,213,15,-268,-191
-372,3313,1160,-666,-250,92,-2,-322,-171
-161,2741,1619,-1548,-466,-130,-16,-322,-178
-237,1984,2702,-1758,-529,166,-36,-252,-227
245,873,3762,-1804,-556,180,-62,-150,-262
-55,167,4013,-1626,-346,-31,-92,-39,-260
287,-353,3901,-1287,-324,209,-99,67,-230
256,-894,5038,-1058,-629,31,-88,121,-157
743,-1295,4398,-1078,-282,-32,-51,149,-41
738,-1553,4373,-907,190,-35,6,96,57
82,-1687,3838,-1085,-253,-141,90,-17,88
,,,,,,,,
678,-2034,4510,-583,13,-7,191,-123,0
797,1421,3735,-14,89,25,-214,-98,-222
2129,1925,4100,-220,57,-277,-209,-99,-219
2492,1982,4474,-127,192,-461,-207,-94,-223
973,1566,4984,351,341,-1052,-194,-85,-221
126,705,4524,1248,-218,-1484,-156,-84,-237
-407,825,3848,1782,391,-1151,-129,-122,-256
-1342,2380,1621,1384,-314,-743,-93,-210,-249
-950,2710,1067,212,-184,-5,-70,-279,-220
-210,3543,-250,-1980,-110,460,-72,-306,-207
549,949,2543,-3434,-757,482,-91,-235,-255
473,-507,3981,-2191,-60,224,-121,-82,-286
329,-724,4564,-1491,-421,-93,-117,84,-248
-83,-1383,4537,-1476,-107,-190,-97,154,-175
378,-1720,4423,-1406,-358,-233,-56,181,-92
186,-2506,3672,-1352,-177,-150,14,118,3
426,-3265,4440,-829,7,-82,136,11,-17
244,-3167,4341,54,508,182,261,-4,-155
-62,-2673,3723,878,321,124,313,37,-227
-105,-2352,3967,793,209,278,285,41,-176
,,,,,,,,
-288,-2026,4147,1296,153,431,217,30,-111
294,1345,3875,-53,-8,17,-144,-86,-227
1896,1654,4055,-483,-96,-637,-139,-63,-217
1593,1203,4673,-407,132,-867,-141,-58,-215
476,319,5287,-296,747,-961,-130,-20,-212
-882,-150,5416,909,639,-905,-92,19,-195
-1829,285,4077,1576,381,-388,-39,16,-207
-1401,1257,2816,1763,219,-199,6,-40,-221
-1239,2206,1409,999,245,97,19,-136,-207
-594,2865,1340,-182,-348,343,36,-210,-198
-422,2700,1890,-1440,-398,-120,21,-228,-197
-278,1838,2583,-1832,-62,-51,1,-181,-215
-227,399,3312,-2300,-199,-193,-13,-83,-229
-477,-508,3945,-1845,-32,-336,-16,35,-201
-731,-1209,4256,-1330,-245,-567,-13,133,-126
-660,-1502,4151,-1148,10,-333,5,163,-6
-742,-2196,4338,-977,-159,-258,46,99,125
-311,-2369,3723,-664,-253,-329,103,-19,156
-614,-2845,4182,-462,-32,-47,236,-146,79
-440,-2422,3890,-194,-106,-79,362,-174,-67
,,,,,,,,
-36,-2748,4077,481,20,-6,457,-139,-183
344,1542,3882,6,11,5,-137,-108,-206
216,1560,3739,-37,18,-21,-137,-115,-211
152,1566,3741,-5,0,-34,-140,-112,-210
1069,2260,4068,-156,-168,-82,-133,-110,-207
1852,1453,5920,368,1084,-930,-138,-108,-215
-1087,1006,3972,1081,40,-1433,-91,-90,-214
-2216,944,3015,1396,-8,-577,-37,-113,-227
-1423,1885,2254,1540,-322,-55,-17,-151,-227
-875,2672,1674,921,-149,-25,-22,-231,-220
-137,3157,1199,52,-53,243,-22,-298,-192
-239,2995,1053,-1399,95,129,-39,-326,-180
-321,1802,2343,-1786,-535,-72,-48,-290,-202
-223,954,3411,-1766,-119,17,-67,-194,-251
-42,688,3637,-1692,-168,-25,-67,-83,-253
4,-185,3948,-1635,-297,-118,-70,16,-223
-371,-690,3641,-1515,-328,-210,-75,89,-159
198,-1479,5677,-1433,-510,-339,-54,107,-47
322,-1953,4547,-1070,186,158,13,8,73
831,-2673,5689,-695,317,110,154,-151,58
,,,,,,,,
46,-2209,4235,-531,-190,-74,314,-224,-29
352,1867,3555,21,-22,18,-176,-125,-201
342,1838,3692,31,-41,-38,-172,-131,-191
376,1869,3590,-11,8,9,-177,-126,-200
525,1961,3354,-10,19,10,-169,-132,-199
2240,2802,4448,-275,-1,-510,-178,-124,-193
617,1612,4734,134,99,-1232,-172,-114,-203
-393,950,4415,988,-141,-1106,-140,-105,-216
-1224,1742,3520,1307,529,-503,-111,-131,-230
-1141,2408,2267,996,-286,-334,-78,-194,-229
-1060,2643,1660,732,-112,41,-75,-255,-213
-274,2904,1061,162,-77,320,-78,-307,-196
276,2994,1251,-981,-426,210,-91,-328,-195
11,1987,2331,-1690,-266,263,-106,-304,-205
-5,1221,1893,-2702,2384,1678,-132,-219,-243
-316,357,4218,-2088,-31,-265,-96,-91,-242
11,-306,4898,-1794,-61,-449,-82,28,-184
-571,-532,4522,-1570,-410,-263,-77,100,-90
518,-1412,4534,-1400,-772,-227,-60,99,56
401,-2184,4306,-1055,-139,-15,3,-33,174
,,,,,,,,
468,-2091,4282,-814,61,-131,139,-191,180
910,1521,3559,682,-7,-354,-226,-111,-139
1038,2103,3255,40,-38,75,-232,-150,-156
1234,2464,3169,-5,-129,48,-230,-151,-159
3727,3940,4244,-410,28,-558,-231,-151,-158
1218,1936,5248,445,403,-1242,-227,-140,-177
-232,1348,3619,866,-315,-1518,-195,-144,-203
-819,1539,2451,1151,256,-1074,-169,-193,-238
-1019,2034,1408,689,-597,-864,-126,-255,-234
-970,2681,689,423,-501,125,-115,-298,-217
-47,2960,883,-909,-232,538,-126,-320,-216
130,1834,2286,-1836,-562,723,-145,-289,-233
931,1118,3432,-1958,227,690,-189,-179,-267
202,730,4118,-1734,13,329,-183,-60,-258
102,760,3502,-1690,110,122,-165,41,-218
544,-530,4545,-1597,-371,116,-125,108,-126
370,-981,4129,-1371,-528,295,-79,104,-37
858,-2014,4936,-660,-639,154,42,8,19
815,-2046,4469,-574,-383,111,177,-115,-79
1121,-2058,3995,-689,246,-45,294,-124,-235
,,,,,,,,
717,-2300,4126,-74,57,35,372,-62,-346
-513,835,3769,-298,-336,104,-68,23,-176
393,358,5178,-249,-298,-597,-94,40,-181
267,177,4926,173,-463,-925,-100,53,-186
-151,-411,4891,560,-49,-1269,-97,68,-210
-331,394,3929,1125,-106,-1195,-104,70,-238
-569,945,3632,2072,-656,-1557,-108,27,-269
-611,1798,2722,1208,-246,-680,-125,-56,-289
-728,2343,2182,573,-73,-150,-126,-123,-290
-628,2376,1775,-137,-95,292,-127,-173,-283
-113,2402,1818,-1419,90,1080,-126,-188,-278
237,1179,3201,-1237,-315,314,-147,-148,-292
698,291,4127,-1895,209,736,-167,-51,-300
348,309,3987,-1401,115,368,-147,47,-273
206,-385,4213,-1451,-197,428,-133,111,-223
730,-1004,4222,-1605,3,196,-95,151,-138
699,-1613,4381,-1164,48,198,-53,142,-65
694,-2085,4072,-956,36,39,38,84,-29
554,-2491,4155,-965,-34,232,123,29,-61
254,-2520,3668,-849,137,274,226,16,-122
,,,,,,,,
319,-2766,3636,-279,139,-27,312,47,-170
2460,653,4224,-214,88,15,-205,-182,-137
2934,3416,4054,-77,-358,-1788,-194,-188,-158
3000,4229,5182,197,73,-2033,-192,-209,-165
27,2593,4489,-1725,-723,-1512,-187,-203,-184
253,1865,2992,1349,-85,-1794,-203,-126,-204
1048,1235,2437,1006,239,-466,-245,-124,-217
1658,1721,2791,604,579,-483,-271,-155,-242
750,1935,2764,436,-21,-824,-257,-191,-254
399,2483,2365,293,-94,-436,-244,-217,-249
-307,2148,2007,-75,-282,-61,-242,-242,-258
254,2291,1838,-476,-402,610,-242,-247,-261
749,2104,2265,-906,-538,599,-266,-228,-264
1244,1629,2601,-1600,-472,938,-294,-181,-265
1779,887,3663,-1496,-725,908,-322,-81,-261
2472,215,3538,-1437,-225,933,-319,21,-233
2098,-527,3796,-1320,-327,637,-289,87,-194
2899,-831,3450,-1261,-152,650,-225,118,-150
2515,-1572,3662,-961,-139,581,-132,98,-159
2696,-1844,3656,-798,-69,494,-54,93,-250
,,,,,,,,
2408,-1967,3326,-507,96,272,-14,146,-368
-396,1064,3889,69,-190,-83,-71,-82,-99
944,1437,4935,482,-181,-909,-73,-71,-104
706,1340,5167,537,-269,-1269,-69,-72,-104
-889,959,4902,639,-324,-1361,-50,-70,-105
-1655,764,4038,1426,-259,-622,-24,-57,-138
-1648,1410,3049,1754,1329,224,-6,-84,-171
-1412,1996,2386,1117,243,277,44,-159,-162
-1070,2527,1545,491,-351,20,59,-234,-142
-493,2682,890,-445,-366,-22,55,-276,-138
-394,2448,1641,-1793,-511,-319,42,-266,-152
-758,969,3470,-2257,-241,-260,34,-187,-193
-568,538,3811,-1739,-87,-299,19,-67,-217
-668,-34,4165,-1369,-226,-170,19,31,-193
-382,-395,3865,-1030,231,-37,10,94,-158
-445,-757,3863,-914,22,-183,15,122,-86
-387,-1289,3523,-1293,32,-294,20,120,0
-613,-2482,5179,-1625,542,-215,51,44,107
-936,-2369,4278,-448,503,-26,161,-111,138
-1201,-1981,4025,-109,172,-12,300,-184,91
,,,,,,,,
-735,-1805,3886,-5,-15,-62,405,-178,49
283,1829,3048,857,-958,-760,-118,-114,-146
1505,2277,3521,-695,-41,-543,-149,-98,-140
2214,1915,5028,-704,114,-672,-148,-90,-138
47,940,6050,216,352,-1049,-138,-60,-142
-542,1174,4724,1332,148,-648,-91,-42,-155
-684,1196,3328,1442,113,-644,-55,-75,-183
-1327,1892,2374,1309,788,71,-37,-135,-197
-1027,2358,1770,823,-318,-14,-3,-202,-191
-373,2712,1278,287,-150,126,5,-262,-175
-235,2497,1338,-1027,-505,-196,-2,-295,-167
-595,462,5017,-2784,360,-594,-15,-262,-189
-911,896,3092,-1172,74,-75,11,-122,-224
-774,378,3969,-1529,-123,-520,15,-33,-207
-1446,302,3773,-1152,-285,-444,17,43,-157
-559,-702,4339,-1492,-240,-535,15,89,-75
10,-1595,3873,-1665,-351,-399,36,77,16
-544,-2640,4660,-1583,19,-383,119,-21,81
-660,-3113,4527,-870,-18,-114,323,-88,5
-224,-2558,3762,-336,6,-161,550,0,-116
,,,,,,,,
-466,-3115,3961,-76,73,97,722,222,-155
70,1357,3667,-689,309,-161,-104,-109,-171
2047,2299,4504,-808,48,-512,-94,-86,-195
1766,1469,6250,-476,475,-749,-100,-79,-191
-106,1181,5527,389,618,-1162,-84,-53,-191
-1066,897,4455,1335,-42,-987,-37,-40,-198
-1820,1090,3023,1799,616,-330,-1,-75,-217
-1448,1777,2379,1952,-77,74,32,-158,-212
-1367,2511,1027,1138,-534,-280,42,-250,-177
-525,3092,847,-1,-254,373,32,-312,-158
-13,3190,1397,-1230,-548,64,10,-340,-149
-369,2119,2500,-1624,-406,-37,-10,-309,-182
2,1876,2864,-1558,-233,124,-34,-230,-227
-46,1194,3592,-1646,-160,167,-45,-139,-251
-388,631,3914,-1299,-142,156,-48,-49,-244
0,353,4024,-1304,-229,48,-45,30,-208
-113,-131,3817,-1264,-84,-102,-46,89,-132
303,-1526,5159,-1712,50,71,-30,102,-48
221,-1765,3676,-1091,111,-135,14,53,58
252,-2166,4152,-1017,3,-70,109,-87,124
,,,,,,,,
123,-2415,3876,-903,10,-70,252,-218,40
1160,1868,1449,-1280,418,865,-213,-63,-149
-708,1859,3613,-1033,1564,416,-54,-109,-151
-769,1331,3231,-1097,-279,-806,-36,-116,-139
-764,1175,6938,-1019,-1030,-1403,7,-96,-127
-962,1041,4421,1444,-227,-1749,24,-52,-141
-1391,552,3306,1700,-406,-1485,52,-62,-164
-2644,897,2792,1769,-167,-157,71,-92,-194
-1593,2105,1421,2426,-928,835,83,-168,-191
-402,3119,578,639,-86,227,31,-291,-155
-305,3183,704,-427,-605,231,4,-347,-130
-57,2784,1387,-1615,-385,-64,-22,-352,-140
-429,2090,2573,-1658,-76,-81,-43,-292,-192
481,1597,3325,-1518,69,7,-54,-217,-229
-175,1085,3602,-1777,174,-438,-41,-122,-235
-726,226,4269,-1811,4,-160,-37,-8,-196
-152,-487,5042,-1787,164,-90,-15,85,-112
-711,-1159,4603,-1135,-245,-193,10,108,17
-501,-1424,4323,-1090,-70,-222,70,17,128
-616,-1660,3975,-914,-146,-148,186,-129,132
,,,,,,,,
-493,-1944,4049,-539,-53,-88,344,-191,33
-2235,1327,4089,-629,82,7,-53,-251,69
-2364,1509,3204,-102,-2,-169,-5,-266,63
-2148,1662,3195,-74,-130,-104,-2,-263,63
-2433,2856,5171,209,33,137,-2,-254,76
-1951,3169,3101,-1623,-198,-315,12,-273,49
660,1953,1362,2205,-2805,-2026,16,-243,32
-1200,391,3559,332,-1467,-2857,31,-211,-21
-2900,-3,4156,1410,-679,-1453,69,-146,-66
-2249,1109,2285,2063,22,4,104,-98,-100
-1940,1922,1588,1639,-183,282,135,-145,-104
-1263,2156,905,332,-212,158,141,-213,-93
-873,2006,549,-911,-246,-323,124,-259,-88
-777,1759,1802,-1492,-631,-459,117,-239,-97
-930,912,3252,-2042,-515,-687,108,-155,-127
-1239,618,4001,-1906,-46,-899,95,-55,-116
-1452,-775,4136,-2098,-36,-853,87,34,-37
-1684,-1356,6165,-1859,592,-580,96,34,61
-1560,-1444,4533,-683,758,-319,204,-38,139
-1760,-1593,4572,-468,-23,-110,383,-71,162
,,,,,,,,
-1689,-1574,4193,-91,-82,49,524,-54,199
-43,951,3926,-93,-114,22,-76,-33,-143
-1500,617,5459,955,818,-779,-43,-23,-117
-1880,416,4903,1308,400,-625,-23,-22,-117
-2040,706,4114,1818,-393,-398,27,-33,-121
-1435,1887,2326,1489,469,131,53,-96,-154
-1402,2137,2141,881,-135,56,75,-172,-147
-848,2386,1685,365,-158,172,79,-234,-143
-523,2556,1163,-477,-165,178,71,-259,-145
-240,2103,1973,-1527,-473,-183,55,-260,-154
-582,1152,3013,-1943,-171,-274,38,-203,-181
-638,550,3905,-1867,-93,-305,35,-96,-194
-1450,121,3607,-1455,138,-417,36,-5,-164
-894,-524,4027,-1744,64,-552,36,48,-88
-1113,-1230,3705,-1391,430,-252,49,39,9
-1067,-2049,4261,-806,162,-209,132,-62,62
-869,-2341,4665,-589,46,-164,283,-127,19
-868,-2228,3965,-290,123,-151,451,-114,-48
-981,-2402,4070,235,148,-7,576,-51,-66
-981,-2073,3431,414,-63,152,601,-28,-71
,,,,,,,,
-1061,-2103,3924,579,-129,238,538,-61,-62
-2211,1037,3301,-52,-111,73,34,-276,-34
-2074,1173,3325,-127,-18,-13,31,-301,-58
-2152,1258,3497,-59,-57,4,29,-301,-62
-1851,1874,4982,395,-1171,-68,35,-294,-66
-1092,2589,4818,933,-3818,-1673,7,-294,-52
198,1125,4032,-62,-999,-1019,-55,-229,-48
505,341,3754,-145,-761,-1278,-108,-145,-92
-80,306,3495,-93,-351,-909,-124,-103,-128
2684,1441,5030,-986,92,-1176,-117,-68,-148
-368,667,5879,488,281,-1585,-99,-23,-163
-1617,309,4386,1496,-135,-886,-63,-7,-182
-1189,1357,3023,1766,611,-219,-37,-47,-215
-963,2303,1872,1017,157,-78,-11,-144,-220
-863,2438,1649,668,119,-1,13,-218,-201
-395,2698,1045,-5,-182,607,18,-274,-188
196,2727,1262,-1520,-316,160,-2,-298,-175
-127,1685,2848,-1564,-683,100,-24,-256,-215
351,1107,3329,-1863,106,-169,-51,-158,-247
-210,232,4472,-1632,17,-41,-44,-59,-234
,,,,,,,,
-179,-100,4026,-1659,-82,-481,-23,31,-181
823,1551,3668,-53,22,19,-191,-80,-191
1765,1353,4682,-33,43,-1033,-183,-47,-198
1391,976,4982,185,-58,-1141,-182,-37,-200
670,1022,4378,381,-29,-1226,-175,-26,-215
-757,473,4537,1027,1091,-1008,-157,-32,-244
-1063,1050,3945,2330,992,-124,-97,-77,-262
-595,2661,1272,1946,31,225,-36,-185,-225
-267,3635,5,570,231,245,-18,-309,-162
87,3784,392,-336,-104,178,-30,-364,-117
251,3194,1175,-1378,-491,-42,-43,-375,-121
-47,2171,1877,-2085,-518,-13,-51,-323,-163
249,913,3035,-2250,-678,17,-65,-210,-222
461,42,4123,-2174,-248,134,-85,-71,-239
553,-279,3995,-1476,-413,-47,-81,68,-189
-29,-522,3198,-1854,-459,-142,-62,139,-79
559,-1847,4768,-1500,-235,-82,3,120,111
395,-2143,4283,-824,85,-57,106,-80,189
359,-1730,4224,-686,0,-80,201,-222,103
511,-2081,4347,-130,116,1,289,-288,-75
,,,,,,,,
382,-2133,4139,208,116,-33,360,-273,-208
667,1154,3797,11,-44,23,-164,42,-201
2229,1152,4532,-388,212,-614,-176,56,-189
1693,713,4882,-393,533,-803,-171,65,-185
909,557,4862,-155,812,-1049,-153,83,-180
-446,124,5503,763,205,-1009,-115,110,-187
-1096,396,4355,1626,436,-707,-72,82,-223
-1422,1011,3196,2066,791,-387,-52,19,-256
-1124,1712,1931,2400,486,201,-15,-89,-256
-338,3521,-478,664,42,370,8,-240,-197
147,3649,100,-774,-205,-8,6,-310,-161
225,2467,950,-1986,-498,-296,-8,-302,-170
-331,1035,2895,-2021,-402,116,-16,-224,-230
207,500,3817,-1973,-579,305,-47,-82,-255
156,9,4482,-1782,-238,287,-71,29,-246
465,-590,4768,-1631,-449,229,-60,135,-157
791,-897,4383,-1581,-189,199,-29,170,-27
425,-1344,4056,-1116,-5,-59,26,93,123
592,-1903,4292,-935,-3,-65,119,-106,178
742,-2040,4422,-397,-221,79,219,-258,55
,,,,,,,,
499,-1964,4091,-77,105,-51,290,-310,-76
512,1080,3825,39,-61,3,-142,3,-201
1514,1007,4239,-132,-494,-773,-146,14,-200
1714,1316,4181,-217,-349,-715,-147,25,-199
1215,894,5191,-360,-121,-882,-144,35,-193
657,289,5378,245,-184,-1008,-136,69,-191
48,240,4916,1227,825,-953,-132,76,-209
-1323,972,3563,2254,1177,-357,-95,19,-252
-725,2145,2434,1054,92,-177,-43,-86,-254
-860,2191,2169,888,130,146,-22,-168,-235
-296,3009,1430,254,101,142,-10,-222,-213
-4,3014,1261,-1120,-337,18,-12,-251,-207
-267,1937,3078,-1108,-465,227,-30,-217,-227
190,1619,2989,-1177,-57,437,-47,-150,-252
-154,957,3680,-1382,-486,-18,-60,-86,-259
280,735,3675,-1581,-350,-68,-72,1,-242
514,-256,3960,-1467,-638,43,-72,96,-183
491,-655,3883,-1468,-605,36,-61,165,-92
480,-1582,6170,-1665,311,68,-11,156,76
480,-1789,3948,-1190,-95,-81,83,-13,209
,,,,,,,,
