AccelX, AccelY, AccelZ, GyroX, GyroY, GyroZ, MagX, MagY, MagZ
515,1558,2551,-1270,-232,1210,143,72,-337
591,1613,3310,-1201,-199,493,91,107,-369
309,1239,3699,-1263,-393,245,55,156,-366
,,,,,,,,
886,1104,4918,-736,-1569,75,12,221,-350
-99,3127,2584,6,16,-7,34,-25,-316
559,912,1498,-3040,235,1105,15,49,-356
572,383,2102,-2999,-81,822,7,112,-371
1013,-634,3467,-3484,-1020,1278,-7,244,-359
1352,-1889,4233,-2213,187,103,-68,363,-248
3635,-3556,4696,-3505,1126,-52,-103,310,49
2786,-4515,5952,-1274,2064,-389,87,-155,285
603,-2294,4318,-779,1911,-1104,445,-350,-15
-487,-3364,5403,680,1563,-754,714,-22,-381
-1608,-2816,4757,1940,1425,-176,616,139,-397
-689,-2371,3942,2196,1689,351,365,273,-119
-1317,-860,3591,2541,422,488,252,421,-137
-1312,103,2707,2207,332,671,211,419,-254
-1560,1316,2066,1830,189,579,210,316,-323
-1424,1622,2349,1281,43,687,205,185,-347
-478,2182,766,307,-370,987,183,89,-332
263,2001,1684,-1166,36,893,150,31,-333
179,2007,2989,-1193,-128,766,112,35,-348
443,2047,4385,-778,-298,501,70,79,-376
,,,,,,,,
330,2191,5247,-300,15,292,48,122,-377
-632,1992,3607,102,16,28,103,145,-365
-292,1007,1132,-1640,-1292,11,108,173,-374
836,1043,1495,-1979,-1071,82,104,189,-375
1302,109,1839,-2488,71,14,57,276,-364
994,-2304,4288,-2345,-34,-282,-5,392,-269
1921,-4116,6871,-2462,2003,157,-60,393,-33
779,-3248,6190,-999,744,-689,6,31,328
-234,-2587,4981,170,1013,-717,378,-243,209
-834,-2996,5107,748,2407,-409,525,-103,-54
-2333,-3093,4664,1355,1061,359,425,113,-24
-2523,-1567,3422,2405,-73,778,288,394,-35
-1585,66,2769,1992,423,728,241,457,-173
-3117,716,2596,1610,623,879,231,388,-282
-1498,908,2558,1128,-60,426,218,289,-339
-1140,1495,1928,1121,-597,889,202,217,-356
-485,1563,578,45,-47,1357,175,129,-360
839,1873,1685,-1136,-508,1052,122,71,-362
834,1540,3423,-1338,-325,643,60,88,-381
871,1231,4352,-1035,-303,332,19,155,-396
,,,,,,,,
866,1104,4500,-679,-1559,-338,-10,218,-377
-375,2230,3418,-30,2,11,57,109,-341
35,396,642,-3679,391,1285,69,167,-336
-490,-1135,2466,-3864,273,780,63,209,-335
721,-3326,4467,-4111,48,1161,40,319,-285
733,-3476,3674,-1983,-119,-537,-69,412,9
352,-3939,4667,-1252,1955,-482,-124,-69,342
-564,-4231,4637,440,2130,-1296,182,-448,121
-2591,-4537,4647,1551,2823,-967,434,-246,-133
-3348,-3275,3193,2612,1062,-18,394,89,-15
-2383,-1954,3241,3108,391,453,308,445,14
-2310,-356,2512,2873,650,1109,287,502,-149
-2202,959,1702,2333,-604,668,294,384,-258
-2009,1345,1845,1533,-609,873,265,261,-319
-1012,1758,885,486,-624,841,221,143,-342
103,1618,1239,-1353,-181,925,160,87,-362
911,1628,2720,-937,-263,888,111,101,-382
751,1557,3485,-972,-79,627,73,142,-404
10,1163,3479,-1252,-83,433,38,192,-404
924,758,4284,-1677,549,140,25,252,-374
,,,,,,,,
394,386,6164,-801,-113,-10,14,304,-328
-688,2201,3230,51,20,56,114,126,-334
3980,-295,1381,-2544,-773,-729,82,270,-337
2070,-2168,5436,-3136,-352,-1188,58,334,-303
-545,-3845,5034,-3195,2252,-339,5,429,-118
-1025,-4284,4798,-1084,1382,-910,-72,163,194
-1925,-3842,4842,223,1846,-1001,170,-160,154
-3754,-4451,3804,1429,1613,-267,400,-176,5
-3643,-3175,3101,2085,129,496,339,137,196
-2802,-2015,3069,2384,-127,1135,276,493,79
-2750,-1041,2402,2339,513,1758,288,517,-127
-2606,430,2458,2211,24,959,292,419,-224
-2414,1323,1774,1971,-1343,840,294,278,-283
-777,2125,761,803,-842,1152,237,141,-312
-183,1548,713,-1029,-172,846,173,53,-326
862,1879,1702,-1440,-300,999,118,50,-353
884,1494,3258,-1491,-603,578,61,91,-391
872,567,3939,-1649,-51,354,11,169,-406
-430,561,4952,-1369,-1030,498,-10,261,-365
1449,-204,6063,-1028,-947,238,-58,333,-296
,,,,,,,,
1290,-505,5971,-430,565,20,-99,358,-207
-700,1443,4051,158,58,95,91,214,-347
596,-941,2681,-2794,-1518,-259,105,329,-304
668,-1458,2505,-3010,-698,-226,95,356,-285
386,-3776,5104,-2311,8,-868,28,434,-158
172,-4398,5766,-1408,824,-529,-108,257,228
-593,-3366,3994,-269,1488,-1044,132,-245,336
-1280,-3233,4335,464,1209,-1143,610,-302,12
-2238,-3909,5354,1076,1908,-380,796,-37,-313
-2895,-2867,3483,2107,351,536,577,81,-57
-2196,-1860,3813,2217,34,828,335,392,57
-2144,-944,3671,2072,363,901,265,497,-113
-2138,121,2977,1607,264,834,243,427,-251
-2509,916,1688,1585,415,948,257,325,-305
-1231,1454,1194,1006,-1330,1030,252,194,-322
-314,1691,594,-853,-544,1122,206,121,-348
716,1416,2261,-1394,-367,961,145,89,-377
560,1185,3433,-1419,-377,540,89,139,-400
491,367,4390,-1592,-438,54,48,215,-401
796,-188,4623,-1244,-2467,-386,13,305,-357
,,,,,,,,
962,-640,6600,-798,186,-136,-49,369,-283
-975,1556,3619,-59,-62,-26,94,205,-317
-122,20,2844,-1945,-736,-513,101,300,-293
-117,-941,3301,-2355,-716,-477,77,341,-265
696,-2181,4752,-2171,183,-640,45,391,-199
-116,-2930,4260,-1177,-788,-887,-30,350,36
-209,-3171,5262,-859,271,-814,59,41,258
-807,-3814,6131,1076,2209,-1430,392,-127,102
-2561,-3021,4770,1954,1141,-455,456,58,10
-2673,-2129,3689,2120,252,487,297,404,43
-2179,-852,3229,1916,322,817,226,526,-125
-1861,80,2869,1670,856,1013,207,465,-267
-1189,965,1742,1366,216,659,229,351,-329
-1704,1359,1563,976,-788,1012,231,241,-343
-575,1900,1440,-3,-329,1278,188,144,-358
492,2231,1929,-996,-105,737,136,92,-373
20,1461,3378,-1258,-438,-17,105,120,-387
195,1712,3573,-971,-356,442,73,185,-396
-309,742,3961,-1104,-257,334,44,237,-386
409,654,3941,-800,-1479,-31,19,297,-354
,,,,,,,,
881,184,4937,-688,-568,-313,-11,334,-323
-1024,1512,3620,46,26,9,102,217,-278
-1276,1510,3282,-61,12,84,112,219,-276
-1044,2164,1243,-1275,473,609,115,224,-278
-86,463,2101,-2822,-776,-531,107,245,-280
557,-2695,4766,-2958,-573,-544,35,349,-203
670,-2878,5125,-1431,-1972,-1532,-70,354,70
26,-2724,5614,-122,1287,-1106,47,23,353
-1570,-2704,5462,394,1830,-1012,362,-51,209
-3431,-3024,5104,1791,1096,293,422,82,116
-2922,-1758,3591,2202,363,706,300,397,86
-2780,-725,3035,1878,426,1079,260,494,-109
-2448,116,2476,1545,441,1285,272,414,-230
-1843,1319,1813,1192,-122,948,268,311,-292
-1365,1590,825,881,-759,1183,257,198,-311
141,1848,447,-969,-690,1008,215,108,-334
467,1219,2619,-1455,-705,612,151,94,-362
668,1277,3381,-1615,-198,356,84,150,-389
333,471,4305,-1587,58,24,42,239,-390
-396,193,5299,-673,-489,-141,26,326,-345
,,,,,,,,
-420,-37,4143,-1002,142,-263,6,382,-279
-969,1631,3613,28,-27,11,71,197,-239
-114,-2865,6422,-1735,1123,-1542,31,324,-66
-1467,-2319,3657,-2025,-941,-1335,14,332,-18
114,-3146,5977,-2035,1387,-920,4,232,225
-1777,-2705,4717,176,1046,-984,184,-2,290
-2732,-3023,4524,1351,1518,-167,353,-52,205
-2333,-1812,3411,2227,900,461,311,185,220
-2797,-504,3059,1593,118,664,265,433,84
-2618,-67,3583,1268,14,959,257,465,-81
-2318,440,3522,1515,159,1134,257,404,-192
-2118,1118,2530,1574,412,1158,248,302,-259
-1512,1850,729,1038,342,1246,246,174,-271
-807,1694,971,-303,-541,1213,233,83,-265
-67,1606,1243,-1155,-524,922,188,40,-285
906,1672,2629,-1729,-656,446,127,47,-313
237,1151,3841,-2255,156,-160,61,123,-344
248,734,5751,-1447,-483,-329,19,237,-317
177,535,5544,-463,146,-311,-36,310,-261
-68,222,4886,-45,25,-2,-56,338,-214
,,,,,,,,
149,473,4175,245,50,12,-55,340,-196
-448,1740,3518,-42,3,-29,58,202,-350
-73,119,1410,-2227,-500,194,56,285,-340
-322,-625,2494,-2441,-800,-12,46,330,-318
818,-1842,3766,-2410,-257,64,10,399,-248
307,-3066,5097,-1105,-241,-827,-68,430,-9
78,-2354,4142,-1097,1320,-749,-73,219,320
-492,-2924,5166,-209,929,-1127,214,-89,272
-1490,-3279,5258,1086,2076,-534,452,-140,-15
-2099,-2608,4617,1875,954,43,408,82,58
-2138,-1741,3728,2338,842,500,286,441,31
-2306,-607,2970,2162,1432,990,239,503,-155
-2769,532,3006,1957,111,1368,265,409,-251
-1845,1605,918,1402,-245,1149,252,271,-300
-1035,1793,736,188,-1165,1045,209,135,-320
658,1876,946,-1214,-613,1055,148,80,-352
719,1469,2452,-1652,-389,742,86,101,-376
1040,993,3387,-1578,-462,409,34,182,-405
706,-69,4264,-1588,127,85,2,261,-391
213,-364,4460,-1142,-526,-275,-5,354,-336
,,,,,,,,
-449,-627,4468,-1030,287,-38,-16,421,-258
-812,2020,3528,-7,28,32,106,148,-326
552,1686,1112,-2939,214,557,101,184,-336
35,74,2913,-2716,-1622,-305,85,221,-326
1281,-1578,3890,-3492,54,245,28,335,-273
397,-2392,3263,-2474,-475,-500,-47,386,-57
751,-3653,5712,-329,1153,-1170,-34,64,305
-477,-2641,4770,278,1767,-1543,249,-121,170
-2320,-3243,5072,1061,1788,-896,378,-35,24
-2987,-2663,3918,1884,1232,163,342,229,100
-2825,-1650,3264,2302,915,782,271,512,12
-2781,-958,2747,2077,825,1310,263,534,-141
-2625,421,1501,1874,411,1665,289,417,-242
-1362,1824,707,727,-240,1351,283,250,-269
-686,1673,683,-923,1,1140,254,143,-287
144,1642,1979,-2217,-629,473,225,113,-311
-40,595,3825,-1589,-779,100,170,170,-353
126,275,3967,-1725,130,-488,138,271,-365
-1097,-425,3089,-1430,-96,-499,106,362,-330
-1085,-1243,5331,-1009,-435,-559,77,435,-263
,,,,,,,,
-1259,-1642,5219,-548,216,-105,33,475,-175
-661,2204,2867,-228,54,4,82,87,-325
1120,-1848,4766,-3790,-283,-761,73,328,-246
936,-3556,7193,-3461,191,-1150,50,350,-211
-807,-3420,6220,-1219,-1207,-2116,-69,339,92
-1446,-2192,4814,-716,1188,-1970,82,4,255
-1977,-3475,5301,393,2466,-1423,431,-80,2
-3255,-3780,3797,1951,1549,34,456,71,43
-2869,-2192,2979,2471,269,838,301,448,93
-2702,-775,2269,1978,238,1209,274,534,-81
-2540,-139,2714,1950,7,1231,275,463,-206
-2010,1163,1561,1485,353,1369,280,334,-275
-1636,1810,205,543,-699,1324,271,185,-290
-45,2012,996,-813,-550,1208,216,101,-309
719,1814,2469,-2285,-287,295,175,81,-335
31,893,3247,-1320,-196,347,122,161,-373
-11,542,3645,-1490,5,87,91,238,-374
-588,-242,3914,-1496,-912,-485,64,309,-337
-571,-778,4682,-1110,-315,-145,34,388,-256
-187,-874,4563,-941,-352,-129,-5,409,-169
,,,,,,,,
-204,-1474,4669,-487,-27,-92,-60,406,-77
98,2175,3444,11,-26,94,-26,121,-382
-1611,721,128,-2619,871,718,-15,126,-380
4,331,1007,-2655,451,806,-14,140,-383
-642,861,1053,-2900,319,1189,0,234,-364
950,-2246,5154,-2766,1141,338,-32,371,-247
-266,-2316,3661,-1969,930,-531,-84,360,15
-359,-2941,5220,-93,1928,-635,-52,-57,320
-1084,-2438,4559,626,1521,-1466,270,-315,209
-2755,-3262,4864,1454,1838,-741,483,-190,-18
-3592,-3013,3620,2342,1379,396,359,133,145
-2977,-1449,2678,2469,475,1067,289,450,62
-2556,-343,3007,2264,155,1163,290,459,-123
-2035,1337,1781,1845,-692,1032,290,338,-231
-2014,1920,609,1033,201,1100,264,195,-276
-630,1889,614,-248,-461,1168,224,96,-293
-51,1669,1311,-1556,-246,1039,171,57,-324
662,1419,2712,-1573,-565,379,111,90,-354
569,741,3628,-1860,67,156,81,146,-384
99,213,4071,-1574,104,-143,53,244,-378
,,,,,,,,
-1106,-689,4973,-1738,526,-219,41,330,-316
153,2195,3389,154,-104,-41,4,151,-348
-1063,1250,913,-1962,-70,682,1,134,-349
-563,1049,413,-2106,-513,732,4,162,-344
2038,-408,2588,-4146,-501,323,-16,239,-326
2505,-3065,5092,-3196,825,-472,-77,388,-137
5,-3329,5538,-1673,1846,-883,-77,157,288
-631,-3494,5508,315,1740,-909,288,-130,233
-1965,-3774,4928,1508,2301,-905,455,-90,60
-3348,-2699,3515,2046,1099,268,381,219,155
-3062,-1822,3327,2434,548,1170,275,524,57
-2737,-327,2568,2636,776,1540,254,525,-136
-2263,1245,1905,1845,-53,1281,271,360,-247
-2065,1136,2237,1109,-1544,579,260,204,-292
-1297,2437,23,663,-569,1053,186,117,-332
294,1870,611,-1030,18,1348,126,52,-350
805,1404,1931,-1383,-259,1174,67,52,-375
1266,1126,3081,-1908,-55,484,13,106,-399
985,404,3863,-1760,119,127,-20,217,-389
310,-358,5065,-1733,-457,-320,-34,331,-320
,,,,,,,,
149,-244,5311,-946,534,-63,-54,396,-223
526,913,4347,-204,-552,-195,19,195,-341
-1220,1800,220,-1333,728,896,7,218,-346
-1693,1045,108,-2583,613,1321,13,222,-345
453,-519,2615,-2429,-1615,-360,21,277,-327
2194,-2663,4535,-3040,-116,-217,-37,403,-226
2231,-3477,5585,-1879,732,-1030,-100,394,102
348,-3811,6320,-313,1218,-1442,75,9,280
-890,-4129,7099,1897,1566,-1039,260,-37,68
-2157,-1878,4197,2647,1184,-329,227,361,-11
-1660,-492,3245,2186,650,24,182,492,-215
-1885,330,2382,1632,863,501,147,440,-334
-1315,441,3001,1848,-160,591,159,327,-380
-1242,1512,1788,1653,-1054,834,144,231,-396
-349,1760,1037,-89,-322,1692,87,108,-389
1469,2067,1403,-885,-124,1174,25,52,-393
846,1338,2651,-1228,-117,980,-33,70,-399
1193,1296,3262,-1296,154,766,-74,127,-413
1290,715,4284,-1405,142,574,-92,213,-391
1326,273,4987,-1451,166,324,-108,306,-329
,,,,,,,,
1257,-589,6199,-758,11,168,-108,373,-243
-168,2061,3489,78,-144,-20,25,144,-342
213,170,274,-2873,-958,62,14,192,-340
1218,-532,1867,-3525,-597,63,12,213,-341
1641,-3160,4966,-4047,-320,28,-45,347,-267
1221,-3296,5185,-2352,715,-463,-130,402,62
423,-3591,5520,-738,1539,-867,-22,-38,433
-1031,-3050,5009,792,2085,-835,353,-232,188
-2223,-2803,4767,1842,1760,-36,444,-63,7
-2342,-2314,3875,1950,998,874,300,277,79
-1944,-1173,3981,1819,193,889,253,464,-51
-2184,73,3147,1683,350,914,242,444,-203
-1930,1117,1985,1480,-345,702,238,352,-287
-1676,1284,2060,993,-919,617,225,247,-330
-679,1286,2026,316,-583,1088,164,166,-367
11,1605,1265,-520,83,1519,107,104,-384
1334,1500,2334,-1678,-418,921,69,88,-393
1299,840,3195,-1759,-219,240,29,143,-407
441,241,4408,-1317,80,-5,-9,244,-403
-104,-146,4889,-1195,-237,-228,-30,324,-356
,,,,,,,,
-182,-140,5837,-68,34,42,-34,377,-279
148,1510,3887,66,30,5,-24,198,-339
496,880,856,-2095,-111,98,-24,249,-325
-76,118,1745,-2921,153,270,-35,271,-310
800,-2003,3812,-3083,-532,654,-53,333,-247
1773,-3054,6025,-1767,654,-214,-101,341,66
898,-2438,5332,-459,861,-797,-39,29,351
407,-2351,4885,357,987,-1118,202,-127,216
-630,-2661,5133,983,1172,-735,289,-11,40
-1944,-2296,4886,2050,685,-329,249,242,-4
-1458,-1139,3957,2466,517,-62,194,437,-124
-1841,95,3020,2076,1137,422,167,443,-271
-1480,1479,1968,1690,-2,360,172,333,-337
-1695,1546,1651,894,-369,551,168,240,-364
-633,1852,1968,717,-769,1238,134,157,-390
26,1843,1832,-432,-144,1452,67,95,-394
1049,1668,2068,-1020,-124,1005,19,76,-403
1330,1666,3129,-1334,-531,398,-23,114,-421
1322,1108,3667,-1063,-348,288,-73,190,-421
995,837,3875,-1276,391,81,-92,254,-403
,,,,,,,,
589,132,4336,-1322,224,224,-98,306,-370
-370,1835,3620,42,-20,16,34,178,-366
-393,2151,1507,-585,108,184,25,178,-360
-591,2356,-552,-2301,440,317,25,185,-365
-153,-636,3456,-1950,-1402,61,29,244,-358
988,-823,3944,-1684,-1644,-250,-17,355,-332
1109,-1419,4101,-1973,-547,-132,-87,427,-214
1677,-2399,4533,-1508,91,-176,-143,435,26
1791,-2774,5143,-1016,643,-367,-156,169,494
858,-2621,4596,-281,681,-803,144,-254,562
134,-2863,5107,589,1636,-784,411,-275,253
-1442,-2401,4712,1327,1535,-448,374,-69,73
-2110,-2047,4763,1932,572,183,249,274,51
-1889,-915,3824,2331,108,641,191,435,-75
-1417,244,3133,1544,12,857,157,434,-250
-854,1033,2540,1450,107,850,136,340,-342
-884,1512,2273,1035,-39,705,117,238,-385
-378,1668,1964,560,-533,933,96,154,-391
354,1773,1700,-431,-394,1042,48,93,-400
934,1730,2856,-780,-212,897,5,89,-402
,,,,,,,,
1159,1492,3461,-814,-173,567,-36,120,-408
-729,1692,3623,-20,-8,6,88,176,-343
2,579,1812,-1542,-790,17,87,209,-336
415,400,3322,-1853,-1595,-397,81,224,-338
221,-810,3453,-2698,-357,-138,31,288,-328
1053,-2085,4186,-2230,81,-451,-57,392,-219
745,-3197,4715,-2652,2460,1,-125,345,28
654,-3617,4656,-1018,1425,-488,-20,-175,313
-767,-3917,5220,726,1964,-739,345,-378,128
-2137,-3276,4323,1673,1459,-235,421,-123,-27
-2959,-2436,3726,2183,649,526,270,239,63
-2327,-1236,3407,2307,-121,781,230,447,-61
-1898,268,2743,2161,31,1165,212,433,-231
-1351,1105,2208,1416,-264,1013,199,325,-316
-1133,1368,1538,567,1,987,173,215,-358
-202,1297,1502,-183,-589,1003,141,145,-377
746,1379,2610,-782,-339,1062,84,125,-399
703,1345,3646,-666,-216,842,35,134,-418
552,1259,3793,-1071,202,512,7,161,-412
651,803,3865,-1025,48,184,-12,197,-406
,,,,,,,,
266,68,4808,-1146,-128,-59,-28,258,-393
-820,1635,3762,12,-23,87,83,208,-337
-622,790,1404,-1594,-897,317,75,214,-339
291,458,1634,-2122,-668,239,68,239,-346
1680,-873,1552,-3492,-845,-544,43,301,-318
-575,-2913,3705,-2709,857,-496,-38,438,-173
84,-3551,5820,768,-4003,-2039,-204,308,259
-3176,-978,3360,481,1343,-1414,-52,-196,476
-329,-3244,4956,1376,2029,-423,268,-233,283
-2493,-2244,4297,1655,790,-483,304,-42,162
-2906,-1742,3833,1872,633,86,240,303,106
-2907,-686,3249,1980,576,919,231,474,-42
-2318,508,2894,1507,105,1373,237,434,-195
-1893,1102,2272,1334,-447,1187,222,336,-283
-1353,1630,1803,943,118,860,194,208,-324
-383,1913,1710,366,-725,938,166,127,-332
119,1513,1606,-1038,-245,541,131,82,-353
528,1844,2691,-1076,-274,551,86,104,-383
341,1190,3693,-1275,-269,130,50,157,-395
-56,926,3906,-1004,-75,43,32,221,-392
,,,,,,,,
293,970,2737,-1179,75,189,9,297,-361
-900,1522,3583,-15,-65,-15,94,212,-352
339,130,1597,-2308,-716,-156,91,259,-347
279,94,1090,-2890,592,502,78,304,-336
-591,-3407,3556,-3599,414,235,32,397,-262
-483,-3127,3510,-1037,932,-661,-74,428,-79
-640,-3697,4646,356,275,-703,-285,86,199
-1040,-3272,4747,-93,904,-1057,-74,-429,286
-2178,-3338,4598,780,781,-711,423,-472,98
-3080,-3814,4089,1609,1385,231,568,-125,-32
-2714,-2741,3484,2127,195,623,341,169,17
-1945,-831,3318,2553,-90,778,259,344,-25
-2375,660,2213,1691,-382,566,258,400,-148
-1584,691,2994,1319,-287,606,253,347,-249
-1773,1039,3316,1174,-534,346,219,256,-330
-2050,1106,2133,1066,-462,826,199,203,-354
-191,2066,1116,123,-287,1190,160,115,-372
565,1820,2357,-613,-363,896,108,58,-373
524,1989,3055,-789,-354,655,57,60,-389
628,1767,3143,-949,43,405,14,89,-409
,,,,,,,,
650,1140,3996,-1434,134,184,0,138,-409
-742,1938,3541,-16,5,22,81,152,-340
818,882,779,-2345,-523,264,65,185,-348
1029,218,1008,-3272,336,214,60,201,-347
1083,-1710,2897,-4077,233,-233,24,306,-308
-1629,-1100,769,-2405,983,-931,-81,423,-83
144,-3494,6119,-378,647,-676,-240,95,412
-548,-2604,4089,-176,760,-1058,73,-349,498
-1155,-3289,4737,720,1310,-688,509,-324,215
-2678,-2944,4169,1396,1431,139,574,-119,20
-2612,-2360,3745,1654,644,576,343,159,130
-2384,-1491,3175,1524,410,849,248,423,45
-1905,-406,3527,1582,577,777,246,480,-111
-2324,396,2365,1503,114,600,256,435,-222
-2110,899,2206,1420,77,625,254,352,-286
-1615,1490,1606,1090,-466,1143,251,268,-319
-537,1708,1539,-66,-290,936,224,173,-333
-49,2204,1572,-811,-74,709,186,112,-340
-355,1799,3432,-1071,-639,269,158,114,-356
-466,1599,3278,-1042,-355,177,112,159,-376
,,,,,,,,
-287,1130,4067,-981,-467,218,73,216,-373
-1000,1593,3686,84,-16,119,83,220,-311
68,299,2215,-1399,-112,1207,69,252,-300
1205,708,3041,-2531,972,54,61,276,-286
-464,-1251,5169,-2084,288,-970,23,329,-220
-568,-2228,5057,-1367,-277,-1348,-52,399,-47
-270,-3023,5073,-1155,578,-1110,-205,255,351
-1311,-2620,4403,0,664,-976,49,-209,474
-1641,-2416,4586,1009,1173,-733,453,-293,230
-3079,-2449,4479,1474,1233,180,564,-145,27
-2524,-1663,4028,1843,176,648,372,100,96
-2573,-779,3675,1943,166,737,271,347,29
-2625,257,3132,1857,55,986,262,401,-122
-2694,830,2759,1587,-116,975,255,341,-243
-1889,1503,1494,1425,259,1219,246,219,-301
-916,1813,564,349,-786,1077,223,102,-303
94,1385,948,-896,-832,1122,153,34,-333
1220,1541,2415,-1475,-460,734,78,36,-372
861,1086,3790,-1599,-460,122,26,102,-403
887,961,4874,-1344,-6,32,6,179,-406
,,,,,,,,
734,595,5534,-310,-1588,-330,-19,255,-385
-49,-988,4404,-834,188,-313,-77,390,-147
181,-2025,5597,-128,756,-1283,116,34,278
-210,-2192,5388,103,1159,-1284,202,-25,205
-1327,-2043,5591,768,938,-1000,278,-39,108
-1635,-1566,4935,1309,589,-446,293,226,68
-1936,-977,4526,1777,455,167,232,481,-83
-1784,-330,3934,1957,556,610,179,482,-249
-1389,830,3123,1696,733,691,164,384,-347
-1899,996,2014,1328,825,133,165,295,-368
-1071,1457,1387,1137,-519,1068,179,198,-375
-248,1617,1013,-168,-57,1362,156,106,-365
681,2198,1989,-695,-116,1104,107,52,-373
923,2135,2815,-972,26,672,58,45,-376
40,1765,3129,-1218,-70,383,31,87,-386
308,1111,3079,-1596,349,369,7,162,-375
496,851,4760,-1418,358,-9,-22,240,-345
-179,301,4669,-1269,358,-105,-47,309,-262
685,-989,7112,-618,312,-46,-65,358,-159
-458,-512,4684,-308,160,57,-93,377,-56
,,,,,,,,
-353,-898,5325,461,212,107,-103,369,-14
-972,1547,3621,34,2,18,83,201,-338
617,1581,1814,-1728,-986,-356,67,238,-335
-552,297,3073,-2102,-762,-349,61,251,-331
177,-721,3502,-2145,-109,368,12,331,-280
1535,-2179,3436,-2029,-108,27,-62,395,-126
1162,-3509,5954,-1528,-368,-485,-163,267,316
916,-3042,5147,-473,-8,-907,102,-292,540
717,-2844,4780,360,1262,-1197,481,-417,201
-429,-2847,4298,1095,1825,-1135,487,-168,-63
-1471,-2252,4316,1387,1539,-627,339,188,13
-2168,-1865,4015,2262,1329,260,236,477,-42
-2300,-706,3698,2227,916,818,203,517,-200
-2091,557,2232,1833,472,1239,212,457,-273
-1482,1234,2115,1115,23,1055,216,320,-337
-1102,1504,2090,844,-365,1189,210,213,-348
-278,1963,1231,-455,-195,1051,179,119,-358
219,1931,1886,-1031,-290,1004,138,87,-368
474,1560,3279,-1086,-676,681,79,103,-382
732,1375,3194,-1204,-410,525,26,158,-396
,,,,,,,,
1024,1316,2771,-1079,-100,166,-9,226,-387
-1006,1720,3563,37,-41,17,82,223,-300
-219,-1913,3654,-2044,-798,-50,30,393,-236
933,-2441,4798,-1687,-664,-61,-22,432,-183
293,-2466,4639,-1772,610,-757,-96,442,-41
303,-2925,6095,-1350,865,-541,-194,206,420
-291,-2683,4991,114,1719,-1365,80,-205,525
-1135,-3212,4459,814,2534,-1200,394,-187,211
-2054,-3312,3951,1450,2046,-72,413,-21,146
-3223,-2462,3881,2174,640,576,289,387,170
-3431,-1419,3378,2613,750,1631,254,571,-37
-2615,397,3302,2088,321,2001,256,472,-196
-1906,1464,1568,1474,245,1409,274,277,-268
-1515,1768,1059,938,41,938,256,126,-272
-456,1955,-40,-47,-549,1258,221,43,-265
488,2126,1160,-1379,-90,774,164,-10,-289
13,1904,2912,-1442,-453,341,110,13,-333
110,1606,3466,-1346,-246,176,74,88,-358
-22,1554,3713,-1315,-37,123,46,145,-363
273,972,5048,-1409,-383,-425,16,229,-342
,,,,,,,,
-60,851,5275,-954,624,-542,-27,293,-294
-1176,1540,1739,-748,120,30,71,192,-304
320,-2905,7124,-1260,-3277,-1458,-143,396,44
121,-2219,4453,-955,-1160,-1519,-190,333,242
-182,-1901,4444,-441,1543,-926,-104,136,428
-1235,-2596,6291,1156,620,-1036,272,-81,277
-3141,-2379,5437,2762,1005,384,313,88,134
-3022,-957,3441,3040,-164,1057,224,405,-49
-2094,252,2420,2158,273,1236,198,378,-225
-1295,1031,1800,1471,774,1405,172,262,-319
-841,1555,545,135,165,1248,158,130,-332
153,1836,1628,-558,-210,1205,125,63,-331
640,1686,2858,-1090,-749,975,75,50,-343
991,1723,3712,-1298,-118,395,7,85,-365
793,1670,4409,-926,-588,-27,-33,149,-371
237,1088,4843,-652,14,-104,-45,204,-361
295,1194,4755,-183,58,-45,-55,253,-341
159,1071,4196,43,160,-112,-54,263,-329
16,1068,3908,115,128,-84,-50,269,-324
-8,1075,4004,69,109,-61,-43,269,-325
,,,,,,,,
-233,1099,3971,103,175,-23,-35,262,-315
-373,1955,3497,10,-15,1,13,174,-335
-168,1123,803,-1862,50,-12,10,202,-344
-53,629,1677,-2253,-249,-107,11,207,-345
374,-543,4005,-3062,-350,-287,-14,288,-305
1094,-1819,4962,-2369,583,-581,-73,408,-150
400,-2540,4545,-1013,-519,-927,-157,407,174
87,-2110,4815,-620,766,-803,28,32,456
-138,-2164,4174,189,1018,-1045,386,-149,222
-1047,-2200,4559,694,1010,-621,503,-82,-47
-1677,-2407,5736,1732,210,61,445,47,-49
-1871,-1355,4987,2428,257,664,273,348,-26
-1178,12,3776,2299,311,909,179,436,-203
-1076,878,2723,1723,220,610,136,364,-310
-1053,1486,1780,1349,545,407,110,247,-381
-1012,1848,1608,1006,370,150,102,146,-380
-109,2079,575,2,-273,856,100,76,-369
813,1661,2197,-1265,-290,778,65,45,-369
531,1934,2996,-1119,-96,313,22,75,-395
748,1664,3990,-1303,243,-100,1,137,-398
,,,,,,,,
-14,1432,4282,-1458,1206,-134,-6,216,-377
-461,1971,3446,80,-38,58,43,171,-375
-371,281,-357,-5099,730,2386,46,287,-345
1941,-2681,3315,-4968,-1956,1422,44,322,-330
482,-5688,5575,-2194,1662,-233,-23,442,-197
-141,-4071,5431,-632,15,-1612,-223,329,126
-604,-4109,5094,707,1808,-1739,-177,-298,313
-2105,-4084,4874,1575,2534,-779,273,-254,32
-3904,-3195,3428,2348,626,97,292,72,41
-2434,-1685,3050,2256,-534,267,240,408,3
