AccelX, AccelY, AccelZ, GyroX, GyroY, GyroZ, MagX, MagY, MagZ
-3761,113,1907,-1959,148,-313,316,-60,-532
-2542,-2088,4049,-2633,-18,1219,336,45,-476
-1390,-1960,3641,-2251,-1849,1550,326,69,-402
778,-3334,4673,-1698,-1979,1541,274,2,-309
2336,-2778,4534,-814,-1019,1356,3,-254,-174
1902,-2243,4031,-83,-601,-19,-230,-260,-171
2091,-2151,3416,302,406,-442,-369,-214,-201
1832,-2217,3263,227,1163,-904,-331,-265,-147
1589,-2348,3087,327,1701,-1436,83,-402,-122
380,-2494,3018,355,2010,-1911,299,-283,-204
-1253,-2246,2980,396,2010,-1908,451,-76,-308
-1774,-2005,2831,397,1056,-1364,472,136,-345
,,,,,,,,
-2354,-2346,2788,6,690,-744,458,266,-354
255,873,3977,-17,23,-9,127,-50,-538
-157,953,5275,532,-701,563,121,-55,-548
730,1014,5169,886,-947,516,116,-55,-545
2444,1242,4092,1576,-453,380,80,-71,-567
2771,1293,2648,1099,1116,-709,37,-140,-578
1265,1556,703,393,1166,-1672,84,-208,-588
-1199,1072,628,-1208,947,-2278,185,-223,-572
-2895,-539,1921,-2387,837,-1152,274,-135,-555
-4305,-1829,2998,-3026,626,-156,350,45,-470
-4166,-2923,2932,-2449,-1755,1093,371,130,-322
-514,-3049,3334,-2011,-3129,1137,313,48,-204
1725,-3075,4299,-1061,-2277,650,27,-187,-119
2277,-3081,4687,-216,-1581,-181,-246,-182,-170
1573,-2715,3863,336,156,-90,-387,-118,-218
1232,-2365,3211,378,1173,-544,-425,-120,-221
681,-2579,3022,548,1331,-1003,-239,-286,-96
641,-2574,3176,601,1834,-1453,143,-366,-73
-847,-2708,3067,888,2375,-1705,378,-244,-163
-2250,-2183,2142,777,1961,-1528,511,-37,-237
,,,,,,,,
-3028,-2104,1948,330,893,-940,527,150,-252
135,1070,3918,12,40,-19,117,-87,-537
2223,1368,4606,1055,-460,458,96,-85,-548
2733,1285,4308,1121,26,337,83,-100,-559
2714,932,3343,1088,1225,-1170,61,-122,-570
976,1274,1027,668,1445,-1728,138,-187,-584
-1498,1349,576,-676,983,-1815,242,-207,-558
-3595,-206,1903,-2002,1477,-85,315,-145,-534
-4674,-941,1668,-2377,364,-366,385,-37,-452
-3812,-2192,3133,-2845,-1221,748,406,50,-313
-1741,-3432,4342,-2264,-2530,263,331,10,-215
1834,-2743,5323,-798,-3640,57,-5,-156,-188
2342,-2559,4635,303,-1182,-315,-236,-132,-235
2055,-2104,3652,389,1063,-537,-337,-122,-259
1393,-2155,3112,520,1568,-1254,-232,-220,-162
221,-2347,3049,250,1926,-1656,140,-290,-91
-1335,-2507,2984,600,2111,-1714,369,-199,-153
-2419,-2222,2504,626,1706,-1085,513,-23,-235
-2868,-2030,2528,373,437,-629,543,130,-251
-2309,-1713,3030,60,74,-175,534,212,-266
,,,,,,,,
-1845,-1739,3337,123,-89,21,531,240,-269
530,883,3902,-16,-11,-5,83,-67,-536
-652,860,5707,355,-887,459,82,-70,-540
771,961,5661,810,-1259,618,74,-68,-542
2677,1361,3984,1583,-830,235,30,-82,-553
3645,1378,2351,1123,1332,-227,-16,-142,-571
1945,1313,1159,522,1379,-1745,31,-215,-578
-698,1217,564,-859,589,-1835,139,-236,-583
-2468,-43,1389,-2261,989,-1570,227,-164,-581
-4594,-1011,2248,-3278,1047,-48,293,-41,-549
-3730,-3001,3921,-2980,97,803,353,109,-411
-3061,-4494,4081,-2043,-1798,1283,349,98,-252
1073,-3516,4565,-1588,-2967,714,218,-53,-145
1118,-3408,7039,-1211,-3231,-586,-210,-260,-86
2408,-2790,4055,236,-477,-325,-494,-128,-177
2017,-2574,3436,451,1168,-515,-566,-101,-186
1620,-2531,2616,502,1718,-1189,-330,-326,-11
573,-2675,2571,341,2121,-1600,181,-405,-53
-949,-2554,2477,547,2221,-1797,449,-238,-187
-2133,-2621,2735,128,1378,-1465,563,12,-307
,,,,,,,,
-2566,-2622,2787,-28,822,-813,542,210,-323
1297,858,3769,5,-3,-25,-12,-62,-568
3009,708,3995,924,280,-242,-36,-66,-565
2835,753,3628,1024,570,-448,-41,-77,-571
2432,1230,2460,1193,1003,-952,-31,-121,-587
784,1544,1352,-68,1136,-1425,20,-192,-608
-844,1401,1954,-908,563,-1310,106,-197,-604
-1208,767,2430,-1494,684,-1069,179,-132,-597
-2837,-611,3052,-1886,601,-547,237,-29,-562
-3112,-619,2530,-1617,1069,1033,290,74,-469
-1985,-1603,3759,-1944,-1028,974,314,80,-345
-827,-2267,4044,-1624,-1901,872,258,28,-227
875,-2419,3767,-1152,-1971,631,25,-155,-119
2284,-2545,4849,-210,-1710,89,-239,-209,-115
2436,-2243,3980,249,232,-150,-385,-165,-166
2117,-2606,3658,416,1235,-636,-417,-169,-154
1151,-2067,2445,221,1594,-1183,-156,-284,-76
504,-2169,2517,-80,2046,-1445,176,-292,-129
-315,-2579,2973,122,2211,-1750,394,-183,-226
-1756,-2968,2625,291,1827,-1761,518,60,-326
,,,,,,,,
-3323,-2611,2133,288,1316,-1053,514,271,-310
906,1221,3846,29,24,-33,33,-120,-567
3537,1379,4101,1263,-1226,684,-5,-108,-568
4349,1636,3444,1236,-427,565,-42,-110,-570
4438,1173,3154,1245,902,-479,-82,-132,-573
2845,1023,2094,1037,1111,-1448,-58,-201,-589
143,1109,998,257,904,-1986,39,-277,-589
-1646,1364,673,-1083,845,-1984,145,-278,-583
-2695,338,1720,-2071,441,-991,237,-216,-571
-3915,-577,2988,-2679,423,246,302,-76,-536
-4096,-1907,3640,-2084,-1638,1104,348,30,-425
-875,-2101,4026,-1784,-1678,1673,291,20,-317
2413,-1656,4805,-933,-2642,760,94,-93,-224
2953,-2964,4772,-421,-1231,-117,-174,-130,-206
2075,-1579,3599,212,249,-224,-266,-103,-237
2247,-1949,3269,192,1020,-1060,-244,-114,-214
883,-2096,3201,-241,1586,-1561,28,-246,-114
-442,-2140,3316,241,1610,-1593,219,-241,-165
-684,-1700,2976,251,1471,-1471,381,-130,-258
-1689,-2318,3383,-58,1063,-1420,465,31,-343
,,,,,,,,
-2075,-2019,3359,111,684,-766,476,175,-371
-571,745,4035,-37,33,-26,200,-66,-497
1010,317,4803,845,-1651,1419,180,-33,-504
1507,325,5108,982,-1084,1236,156,-33,-518
2446,840,4478,1284,3,1028,101,-60,-552
2427,823,3325,1295,532,-588,86,-130,-579
1541,952,1893,951,1056,-1590,132,-193,-590
-386,626,1368,110,943,-2269,217,-234,-564
-3515,657,448,-999,388,-2220,294,-200,-541
-3393,-19,1951,-2150,968,-593,371,-86,-491
-3901,-1791,4533,-2931,216,-100,398,26,-414
-2108,-2418,4235,-1797,-1424,584,379,55,-294
-1038,-2534,3967,-1263,-2416,312,283,-8,-236
968,-1417,4300,-519,-1204,416,43,-107,-247
774,-2204,4447,-114,-553,112,-110,-114,-302
327,-2176,4040,26,134,14,-197,-104,-341
563,-1968,3737,163,419,-258,-217,-106,-328
1123,-1850,3732,327,897,-691,-184,-141,-288
744,-2147,3595,320,1506,-1456,47,-279,-137
-494,-2641,3405,534,1616,-1800,231,-276,-122
,,,,,,,,
-1796,-2511,2550,571,1706,-1726,452,-106,-198
238,1136,3854,38,12,-28,107,-94,-558
-293,1049,5968,362,-942,477,111,-91,-568
1302,1254,5599,1150,-1092,551,106,-91,-566
2566,1638,4321,949,424,715,71,-109,-570
2221,1063,2963,1587,1375,-514,61,-177,-583
1273,1339,1024,745,894,-1980,145,-254,-572
-1178,1373,831,-580,627,-2405,247,-267,-545
-3691,-275,1407,-1896,775,-1991,343,-180,-518
-5356,-1274,2199,-1993,534,-802,402,-27,-471
-4292,-2043,3143,-2195,-1636,509,421,74,-365
-649,-3102,4353,-3113,-847,2628,375,58,-268
440,-2515,5413,-1391,-2296,1059,234,-65,-212
1881,-1280,4908,-223,-176,456,-36,-194,-233
1375,-1740,4350,381,182,-347,-128,-180,-262
1647,-1580,3857,482,1300,-1200,-112,-215,-232
495,-2133,3316,621,1855,-2100,141,-267,-151
-1464,-2279,2717,675,1771,-2339,358,-173,-189
-3429,-2661,2438,667,1180,-1518,505,36,-264
-3535,-1759,2086,383,358,-548,515,200,-283
,,,,,,,,
-2320,-1695,3012,26,-228,43,508,267,-298
187,790,3932,-84,-71,84,93,-66,-562
3049,1327,4165,1454,-64,396,25,-77,-571
3290,1519,3426,1304,18,80,17,-91,-568
2785,981,2377,1025,520,-1110,12,-129,-594
1294,755,1987,451,911,-1603,33,-187,-606
-9,924,1487,-674,1074,-2102,127,-220,-596
-3185,339,1424,-1421,1000,-2100,220,-168,-582
-3596,-642,2268,-1826,956,-1004,307,-50,-545
-4895,-2435,3542,-2938,157,347,363,65,-451
-842,-4241,5952,-2474,-1460,1405,373,83,-298
1040,-3215,5091,-1250,-3692,1048,279,-59,-224
2685,-1807,5162,50,-1448,148,-117,-239,-242
1634,-2367,3936,269,272,-73,-224,-185,-293
1442,-2180,3521,312,1379,-755,-227,-193,-287
92,-2187,3042,489,1741,-1074,75,-279,-197
-861,-2164,2922,473,1792,-1344,246,-253,-210
-1595,-1947,2867,596,1981,-1303,386,-167,-232
-2153,-2115,2672,470,1568,-1316,509,1,-250
-2863,-2136,2132,359,1013,-931,545,148,-246
,,,,,,,,
-3091,-2227,2490,132,470,-221,545,242,-219
442,1304,3791,77,117,-42,63,-176,-553
4056,21,5013,1209,482,274,20,-179,-556
3585,178,3973,1456,1549,-245,0,-183,-563
2318,964,2692,1588,930,-1157,15,-228,-582
1560,1507,563,763,1023,-2298,106,-304,-570
-1213,666,159,-1230,472,-2688,220,-318,-545
-5594,-462,899,-1991,802,-1040,347,-212,-515
-5434,195,886,-2091,-95,755,420,-99,-453
-2054,-607,4188,-2212,-1641,792,422,-71,-408
330,-1385,5205,-1675,-2587,161,304,-87,-416
1319,-2282,5871,-529,-870,279,112,-154,-440
1013,-1396,5015,143,-319,84,-11,-186,-488
1536,-1263,4748,393,493,-219,-67,-187,-518
1216,-1410,3715,640,1320,-773,-23,-213,-487
1033,-780,3200,694,1812,-1605,181,-218,-417
-2199,-1343,2749,251,1848,-2191,354,-153,-405
-2618,-1199,2947,594,1076,-1198,474,-12,-403
-3659,-1761,2082,15,713,-242,521,101,-390
-2930,-1275,3489,-155,188,433,546,160,-376
,,,,,,,,
-1682,-277,2804,-7,-196,621,554,160,-370
1640,939,3018,152,140,-15,-52,-176,-569
3889,752,3535,814,1562,-1005,-84,-187,-567
2635,376,2677,901,1684,-1172,-74,-202,-574
2399,473,1684,902,2138,-1249,-7,-223,-584
293,1413,-236,-89,1464,-2476,155,-273,-571
-4757,-471,577,-2703,987,-1580,295,-212,-543
-5069,-2161,2719,-3010,521,768,377,-62,-499
-3049,-2947,-742,-3156,1249,2573,395,-6,-433
587,-2912,3696,73,-3596,958,329,-49,-461
3535,-1394,3594,339,-2206,1177,-12,-163,-573
3705,-1740,3436,273,-350,-188,-184,-113,-569
2996,-1771,3053,-238,844,-331,-227,-102,-558
2187,-2009,3055,-328,1641,-614,-191,-137,-549
304,-1963,2967,170,2060,-1001,-11,-182,-560
-459,-1525,3158,-42,2965,-445,203,-119,-576
-1515,-1203,2677,717,3481,-907,386,-35,-541
-3844,-1216,1712,817,2772,-1427,540,45,-415
-4291,-2138,2093,38,235,-268,622,136,-290
-3082,-1617,2414,232,-34,232,643,181,-238
,,,,,,,,
-2972,-1652,2526,170,-168,273,648,175,-240
418,1583,3755,8,-3,-36,107,-209,-563
-967,1540,5107,-407,-540,563,111,-200,-568
140,1402,5485,148,-1043,694,107,-195,-564
2496,1091,4734,683,-706,453,68,-178,-575
2648,937,3613,918,609,-305,23,-189,-586
1870,1183,2031,951,1406,-995,36,-227,-594
870,1447,1179,516,1595,-1686,121,-285,-583
-2493,1538,344,-963,1102,-1996,251,-288,-550
-3877,430,1667,-2141,-60,-672,361,-209,-515
-4427,-1112,2492,-3126,420,1291,395,-95,-483
-2207,-2216,4833,-1621,-1553,1599,378,-44,-446
1003,-1977,5149,-798,-2608,1010,269,-75,-455
2296,-1597,5068,-266,-1025,803,80,-89,-516
2072,-1570,4610,-74,-354,-164,-12,-67,-554
1443,-1583,3992,33,1047,-239,-51,-56,-567
1018,-1394,3355,332,1277,-830,-22,-85,-553
-42,-1354,3033,274,1622,-1306,102,-146,-512
-1276,-1413,3120,668,843,-1631,281,-165,-475
-1760,-1246,3137,229,972,-1744,411,-112,-477
,,,,,,,,
-2692,-1497,3183,321,699,-1062,471,-6,-491
87,1124,3845,18,-39,-31,138,-143,-584
1003,492,5643,659,-1660,516,104,-117,-575
1615,291,5437,1145,-1567,472,69,-114,-576
2702,1120,4059,1802,41,320,11,-120,-578
3937,1617,2572,1542,928,-785,-34,-188,-587
1742,1201,603,791,1511,-2164,29,-286,-588
-592,1094,-54,-987,723,-3009,139,-310,-587
-3822,-348,785,-2376,2028,-716,265,-220,-577
-4809,-1256,2387,-1972,-631,535,380,-87,-511
-3275,-1360,3428,-2354,-1449,947,396,-32,-451
13,-2500,5625,-1833,-2455,1050,322,-50,-427
1771,-2828,5094,-1819,-2581,1142,116,-96,-482
2333,-2496,4674,-114,-706,177,-62,5,-546
1941,-2721,4525,517,134,-321,-127,64,-571
1022,-2088,2873,472,914,-471,-133,41,-556
1137,-1642,2881,482,1244,-736,-46,-18,-535
697,-1262,2664,189,2102,-1149,88,-83,-506
-1776,-1683,2808,1123,2745,-2109,299,-89,-478
-1521,-1832,2872,654,1882,-2425,457,-16,-447
,,,,,,,,
-3675,-2535,2986,86,928,-1299,523,76,-411
420,1455,3734,-3,15,9,89,-206,-568
582,1193,4713,-218,-463,871,91,-177,-575
1054,975,4939,60,-713,932,78,-167,-580
2098,1109,4374,323,-547,339,44,-162,-589
3753,866,3523,1268,456,-1203,10,-164,-599
2460,1336,1280,405,2454,-1589,38,-205,-601
-459,956,753,-272,1317,-2770,188,-229,-577
-4204,161,313,-2228,1767,-890,315,-177,-548
-5315,-1098,1571,-2961,380,579,403,-67,-473
-3468,-2412,4226,-2343,-2013,1506,431,-24,-394
-565,-2411,4946,-1785,-3181,1275,377,-58,-371
1755,-2181,4493,-1334,-1745,1133,41,-143,-482
1648,-2814,4678,-435,-502,11,-77,-52,-544
1049,-2626,4242,211,217,-179,-154,26,-583
1048,-2093,3419,176,815,-391,-164,23,-586
885,-2044,2782,699,1048,-873,-123,-55,-571
48,-1846,2852,518,1794,-1178,50,-233,-514
-2124,-1933,2964,952,2447,-1577,297,-243,-487
-2221,-1643,2708,820,1646,-1436,495,-125,-441
,,,,,,,,
-2824,-1199,2467,491,1291,-1233,554,-17,-403
94,1229,4072,-23,3,-18,156,-157,-560
-768,1777,5079,149,-894,1489,121,-155,-565
2113,1359,4565,687,-1198,877,113,-152,-567
1690,921,4821,984,-368,509,56,-166,-567
3153,926,3955,1191,428,-273,21,-184,-576
2191,1094,924,1139,1874,-1670,32,-240,-574
-660,2087,-725,-139,1679,-2590,162,-301,-557
-3257,1202,-77,-431,1210,-1962,319,-246,-512
-4333,-110,1110,-3202,-256,-519,412,-158,-448
-4084,-2451,3423,-3054,-801,516,427,-43,-386
-2075,-2962,4123,-1284,-2664,1734,393,-45,-309
2938,-1606,4240,-710,-1682,1017,87,-231,-347
1882,-2138,5293,-472,-793,316,-151,-215,-461
1282,-1953,4622,223,540,49,-231,-102,-570
1424,-1966,4056,726,1614,-235,-236,-102,-589
259,-1806,3281,944,1241,-1163,-100,-327,-436
-447,-1596,2830,480,1773,-1477,189,-355,-345
-2169,-2531,3969,-131,1557,-2228,411,-245,-342
-4365,-1148,2540,953,2849,-1392,552,-39,-359
,,,,,,,,
-4914,-2033,1706,346,1260,-392,588,122,-329
219,1127,3875,-23,2,22,130,-180,-546
2349,643,4753,1001,-67,248,68,-172,-556
2206,589,4493,1160,457,129,45,-183,-559
2464,941,3426,1597,948,-130,38,-202,-567
1744,1246,1293,866,1664,-1651,77,-259,-574
-619,2721,1493,-524,1671,-2035,199,-309,-540
-3517,447,475,-2074,1825,-1861,346,-246,-488
-5451,-705,494,-2623,-6,-277,451,-119,-391
-2951,-2270,3228,-2795,-2194,693,467,-50,-320
-598,-2856,4231,-1470,-2655,286,358,-85,-312
1124,-2498,4622,-520,-1487,393,74,-195,-366
1621,-2548,4575,73,-1025,-41,-143,-181,-430
1401,-2075,4165,118,592,-91,-230,-151,-464
719,-2012,3450,-5,1583,-23,-214,-193,-451
-77,-1777,2775,185,1774,-519,9,-329,-382
-1392,-2229,3046,163,1575,-1047,273,-354,-357
-2197,-2088,2910,537,1182,-1063,493,-262,-357
-3057,-1854,2670,408,1174,-822,614,-73,-364
-3258,-2016,2419,204,647,-351,568,10,-371
,,,,,,,,
-2830,-1882,2478,46,81,17,486,-40,-308
461,812,4030,-59,-45,-29,103,-144,-566
2180,278,4407,801,-41,-52,69,-132,-573
2666,621,3983,1085,408,-251,61,-129,-576
3102,498,3400,1045,1839,-581,68,-152,-586
762,900,1766,1013,2719,-1249,172,-210,-566
-1810,1751,-876,-502,2513,-1714,335,-226,-498
-5240,-421,1437,-1306,-660,-2371,474,-137,-386
-4858,-1587,1974,-2620,-553,124,482,-19,-338
-3310,-2114,3456,-1730,-1918,1053,441,-16,-284
678,-2296,4501,-1855,-2492,-118,316,-118,-289
255,-2830,5225,-598,-1520,226,-12,-283,-368
905,-2746,5984,-261,538,435,-165,-276,-459
-222,-2409,3779,77,661,-113,-230,-241,-527
-225,-2283,3246,423,529,-389,-210,-353,-479
-471,-1874,2960,405,679,-718,38,-459,-378
-1061,-2120,3168,314,413,-977,271,-430,-360
-1418,-2141,3259,376,1093,-1042,467,-321,-375
-2159,-1975,2718,338,1569,-806,592,-117,-410
-2649,-1878,2767,228,996,-582,588,11,-412
,,,,,,,,
-2784,-2014,3054,193,633,-238,561,-24,-359
-157,678,4009,22,-1,5,163,-128,-560
-680,735,4962,89,-506,315,155,-121,-553
-297,726,5095,246,-671,365,156,-119,-555
1581,613,5441,839,-651,317,124,-113,-567
1385,337,4156,1246,541,104,90,-137,-576
1798,856,3068,1118,514,-465,106,-194,-591
1151,2082,1082,1528,-12,-2251,155,-258,-573
-1329,1475,1288,-828,445,-2501,217,-302,-549
-3097,487,1470,-2023,698,-995,314,-225,-531
-3883,-657,2454,-2740,924,480,374,-98,-491
-3446,-1498,3396,-1991,-1019,244,411,-24,-416
-1180,-2181,7004,-1368,-1587,73,379,-26,-361
-390,-2321,3731,-1035,-1630,396,276,-118,-360
978,-2674,4429,-493,-1544,443,21,-260,-413
1464,-2500,4583,171,-516,-13,-143,-262,-470
970,-2096,3554,119,660,-104,-218,-212,-511
630,-2145,3208,211,918,-284,-182,-243,-486
85,-1924,3052,141,1265,-549,19,-323,-432
-1068,-1872,2986,268,1166,-830,229,-311,-433
,,,,,,,,
-1511,-2009,3289,438,772,-988,413,-220,-445
349,790,3973,-2,-20,13,112,-121,-558
449,750,3992,15,12,22,107,-125,-561
432,771,3942,55,13,7,106,-122,-569
428,818,3857,15,16,-6,104,-126,-563
-763,1239,4587,-250,37,171,109,-121,-563
623,202,5545,557,-1145,723,98,-110,-564
3031,394,4327,1145,495,112,44,-123,-569
2108,1135,2199,1176,1713,-892,47,-170,-583
306,1598,1323,331,1600,-1509,144,-232,-575
-1417,1331,1290,-778,1337,-1723,260,-236,-532
-3315,349,1774,-1538,736,-1073,362,-164,-489
-4440,-788,2405,-2220,1026,275,410,-76,-419
-3289,-1155,3406,-1609,-1052,266,410,-42,-347
-2636,-1227,2021,-1382,-2086,151,362,-77,-312
-630,-2485,4720,-979,-1463,1283,229,-185,-307
1169,-2046,4848,-483,-1350,459,-86,-297,-359
1477,-1936,4308,-150,-213,46,-212,-224,-444
778,-2154,3956,93,321,-169,-258,-185,-497
990,-2106,3712,57,838,-334,-256,-220,-480
,,,,,,,,
509,-1678,2793,55,1402,-752,-84,-375,-409
337,804,3939,-140,407,101,82,-148,-561
844,365,5835,501,-1124,524,124,-123,-561
1440,484,5542,767,-591,424,111,-117,-563
1885,330,5102,1373,4,513,86,-132,-568
2556,718,2667,1406,804,-1007,79,-186,-580
1109,1167,1797,926,1870,-1596,143,-259,-562
-1229,1812,12,-327,1975,-2036,268,-281,-515
-4051,1047,36,-2113,1313,-1102,404,-214,-446
-4447,-779,1390,-2702,276,-475,472,-107,-374
-4650,-2097,3194,-2824,-987,264,476,-52,-302
-2859,-1945,4557,-1073,-2277,419,434,-95,-280
2204,-3612,6218,-2294,-2860,106,233,-235,-373
1262,-2784,4590,-79,-1176,-38,-11,-157,-531
818,-2430,3875,265,361,-235,-86,-47,-592
195,-2312,3282,443,833,-578,-103,-82,-599
-788,-2041,2829,393,1036,-919,5,-271,-537
-1360,-1875,3167,536,1030,-1025,224,-325,-493
-1951,-1668,3243,522,1382,-854,411,-269,-479
-2472,-1637,3003,520,1256,-594,528,-145,-472
,,,,,,,,
-2576,-1307,2680,454,822,-501,564,-65,-443
158,1459,3649,15,-100,0,113,-231,-531
1577,1150,4851,295,-1246,282,78,-222,-550
2325,934,4779,742,-1176,20,68,-220,-558
2840,882,3846,1001,147,-342,18,-215,-569
2730,458,1456,733,829,-1639,14,-250,-576
730,818,818,-279,2331,-2266,99,-292,-557
-4537,872,-184,-1708,2150,-1434,293,-246,-509
-5283,86,795,-2128,1036,-370,427,-139,-420
-4188,-1223,3425,-2348,-257,363,457,-78,-322
-2749,-1828,4152,-1921,-770,291,405,-98,-277
-1327,-2366,4804,-1237,-1566,147,238,-193,-305
80,-2491,5557,22,-389,-102,13,-215,-445
-265,-2032,4525,592,570,-272,-29,-215,-493
-425,-1650,3557,967,1071,-624,25,-298,-427
-1781,-1494,2637,766,1601,-1082,256,-335,-290
-3100,-1516,2263,809,1594,-1044,449,-252,-237
-4482,-906,1367,809,1329,-649,584,-118,-183
-3965,-999,1534,254,255,-210,631,-26,-148
-3552,-1191,2130,88,14,118,654,3,-124
,,,,,,,,
-3963,-1513,2120,-22,-154,254,655,12,-123
535,849,3945,36,46,-21,84,-127,-547
2663,139,4141,944,-436,467,13,-120,-566
3076,431,3737,1026,-125,376,-1,-121,-561
3515,963,2754,1191,788,-529,-37,-140,-567
1522,714,1588,771,2129,-1657,-5,-197,-578
-1657,1201,357,-248,3199,-1963,141,-244,-554
-2848,394,2378,-2389,1820,-630,338,-203,-488
-4223,240,2173,-1553,765,-892,437,-115,-386
-4510,-1126,2466,-1757,-510,-25,458,-53,-303
-2981,-1786,3074,-1856,-1401,66,418,-62,-267
-821,-2461,5019,-1190,-2112,129,269,-114,-306
-618,-2412,4969,-505,-848,-122,95,-113,-439
-267,-2227,4707,209,-219,-34,25,-71,-516
-239,-1932,3903,468,561,-208,10,-71,-533
-804,-1690,3207,593,982,-554,42,-159,-473
-1580,-1635,3201,609,1009,-845,205,-265,-357
-2125,-1647,3207,765,778,-981,366,-251,-293
-2425,-1649,2750,648,1050,-953,479,-187,-267
-4008,-1356,1832,212,535,-570,569,-74,-258
,,,,,,,,
-3022,-1361,2606,68,81,-23,602,3,-251
758,1058,3868,35,3,-42,49,-140,-564
1384,224,5081,445,-661,914,22,-130,-566
2536,82,5188,1142,-329,921,5,-122,-571
3366,613,3827,2006,852,10,-7,-140,-577
2874,1446,1385,1226,1733,-1252,21,-228,-572
514,2143,292,-782,1304,-2299,137,-292,-541
-3291,-145,1765,-1235,2484,-1296,274,-226,-524
-3002,552,1711,-1162,2151,-760,388,-146,-445
-5231,61,495,-2032,263,-783,470,-81,-316
-4126,-1322,2971,-2090,-731,-312,470,-64,-223
-2967,-1956,3442,-1565,-672,567,390,-146,-172
-1245,-2152,5339,-473,-2331,-457,116,-348,-251
-794,-2308,5100,229,-908,-234,-84,-332,-447
-906,-1744,3849,583,266,58,-134,-280,-520
-822,-1508,3335,748,318,-445,-86,-349,-424
-1559,-1254,3060,680,479,-573,144,-420,-262
-1729,-1273,3269,557,343,-1075,329,-368,-213
-2268,-1275,2938,523,662,-1037,487,-253,-232
-3285,-1127,2282,369,634,-765,578,-109,-266
,,,,,,,,
-3363,-989,2979,221,519,-285,591,-40,-278
467,1144,3817,26,57,-27,79,-153,-560
2958,611,4343,1053,-1720,1101,28,-139,-560
4369,489,4107,1253,-804,927,11,-139,-559
4373,965,2819,971,1165,-299,-44,-163,-554
2050,932,1273,418,2218,-1792,-18,-207,-566
-1071,771,1111,-328,2406,-2200,135,-244,-557
-3009,550,307,-2036,1807,-1832,305,-186,-499
-4396,-527,2291,-1492,398,-947,400,-64,-418
-4747,-1375,2174,-1752,-480,465,421,17,-339
-3347,-1990,2323,-1702,-1385,1087,399,-23,-275
305,-2328,4880,-957,-2030,1042,225,-181,-273
718,-2022,5347,-315,-441,345,-66,-242,-411
195,-2014,4489,166,141,93,-138,-152,-522
545,-1806,3988,478,621,-285,-149,-145,-545
-442,-1689,3509,544,1098,-828,-116,-276,-477
-1133,-1543,3467,653,989,-1004,172,-415,-323
-1789,-1289,2804,708,1049,-1168,378,-324,-300
-2839,-1430,2691,483,788,-866,524,-170,-301
-2811,-1156,2643,384,654,-681,572,-50,-318
,,,,,,,,
-3702,-1200,2459,-79,268,-114,594,1,-306
811,649,3936,43,-7,3,46,-128,-499
3079,346,4523,982,-759,149,2,-128,-511
3127,483,3813,1088,-103,-163,-5,-131,-513
3079,779,2465,952,790,-671,-36,-163,-528
1830,899,1031,563,1809,-1975,5,-201,-547
-1527,1154,1344,-636,1705,-1747,129,-235,-548
-3198,568,1939,-1336,1350,-1132,262,-182,-511
-3418,-516,3614,-1515,341,164,357,-97,-447
-3809,-630,3579,-1684,-868,978,383,-66,-385
-1636,-1301,4350,-1501,-1247,1271,341,-102,-337
559,-1484,4747,-852,-1403,1024,181,-208,-325
1105,-1390,4758,-322,-53,506,-45,-226,-416
1178,-1208,4478,162,-365,-98,-108,-172,-482
1258,-1475,4080,254,703,-382,-123,-164,-503
495,-1372,3417,547,1710,-983,-87,-226,-470
-1199,-1161,3558,698,1388,-1332,150,-333,-397
-2120,-1045,3453,707,1063,-1381,363,-284,-369
-2511,-647,2778,483,637,-1344,490,-167,-378
-3208,-903,2889,199,527,-719,547,-57,-392
,,,,,,,,
-2753,-775,3251,-14,40,-59,570,-4,-392
930,896,3849,-1,-27,4,35,-151,-541
4249,-356,4030,1443,581,245,-43,-135,-539
4107,7,3392,1550,1221,-167,-56,-140,-540
3587,596,1504,1595,1296,-1843,-49,-192,-559
115,1344,388,4,1899,-2603,64,-273,-558
-2473,470,1514,-1167,1346,-2233,223,-251,-528
-4097,160,2644,-1761,884,-722,349,-161,-487
-4193,-21,2722,-1778,-444,161,403,-87,-439
-2500,-922,4600,-1441,-940,710,415,-53,-371
-869,-1188,4392,-1150,-1473,439,348,-95,-342
92,-1811,4392,-845,-956,534,198,-222,-337
1393,-1804,5115,-166,-792,389,-24,-321,-453
1531,-1695,5133,235,199,7,-144,-238,-564
978,-1668,4012,678,772,-590,-168,-260,-575
-47,-1518,3617,632,988,-998,-20,-421,-455
-789,-1135,3411,620,1035,-1125,250,-375,-377
-1818,-962,3001,348,1171,-1135,406,-240,-374
-2291,-1015,3219,154,714,-737,503,-123,-383
-2446,-1090,3248,280,776,-582,544,-32,-402
,,,,,,,,
-2985,-1047,3179,117,210,-43,568,11,-387
619,1701,3551,-191,246,-9,34,-253,-500
4827,1483,5179,347,-1435,171,31,-221,-508
4795,1136,4829,360,-46,-337,16,-218,-511
2430,597,3458,1408,1926,-1435,-2,-219,-515
452,575,1210,988,1251,-1692,90,-264,-526
-1392,1458,822,-101,2367,-2019,208,-295,-509
-3174,1032,613,-1110,1354,-1412,358,-253,-456
-4054,340,1942,-1897,300,-323,445,-163,-399
-4320,-235,2520,-1889,-683,306,470,-97,-337
-2723,-1126,4071,-2181,-1103,1071,451,-81,-296
